Index,Zeit[s],Drehzahl[1/min],Generatorspannung[V],Motorspannung[V],Strommessung[A],Temperatur[C]
56884, 28.4415, 1367.6383, 1.5468, 9.1304, 0.1577, 20.5252
56885, 28.4420, 1348.8997, 1.9399, 9.4362, 0.1251, 20.5258
56886, 28.4425, 1318.8042, 1.9399, 9.8182, 0.1984, 20.5264
56887, 28.4430, 1312.5580, 2.0230, 10.4475, 0.2615, 20.5264
56888, 28.4435, 1335.8394, 1.9717, 11.2965, 0.3001, 20.5264
56889, 28.4440, 1354.0102, 2.0059, 11.8251, 0.4100, 20.5265
56890, 28.4445, 1361.3921, 1.9058, 12.2369, 0.3632, 20.5271
56891, 28.4450, 1360.8243, 1.8398, 12.1612, 0.4263, 20.5264
56892, 28.4455, 1360.2564, 2.0059, 12.2242, 0.4161, 20.5259
56893, 28.4460, 1344.9248, 1.9546, 12.2985, 0.3490, 20.5256
56894, 28.4465, 1329.5932, 1.9131, 11.8593, 0.4080, 20.5256
56895, 28.4470, 1302.9048, 1.8398, 11.5413, 0.3449, 20.5259
56896, 28.4475, 1332.4324, 1.9180, 11.2901, 0.2737, 20.5252
56897, 28.4480, 1355.7137, 1.9863, 10.8065, 0.3062, 20.5243
56898, 28.4485, 1366.5027, 1.8325, 10.6111, 0.2309, 20.5242
56899, 28.4490, 1377.2916, 1.8447, 10.2603, 0.2269, 20.5251
56900, 28.4495, 1377.2916, 2.0156, 9.8495, 0.2411, 20.5249
56901, 28.4500, 1376.1559, 1.8935, 9.7943, 0.1496, 20.5249
56902, 28.4505, 1365.9348, 1.9595, 9.3737, 0.1984, 20.5243
56903, 28.4510, 1340.9499, 2.0156, 9.2877, 0.1272, 20.5236
56904, 28.4515, 1318.2364, 1.7397, 9.3678, 0.0763, 20.5236
56905, 28.4520, 1348.3318, 1.9790, 9.3834, 0.1638, 20.5230
56906, 28.4525, 1374.4524, 1.8642, 9.9970, 0.1394, 20.5229
56907, 28.4530, 1386.9448, 1.8545, 10.6668, 0.2004, 20.5227
56908, 28.4535, 1390.9197, 2.0132, 11.2091, 0.3306, 20.5229
56909, 28.4540, 1386.9448, 1.9351, 12.2042, 0.2900, 20.5228
56910, 28.4545, 1377.8594, 1.9399, 12.1866, 0.4263, 20.5232
56911, 28.4550, 1367.6383, 2.0230, 12.2477, 0.3490, 20.5230
56912, 28.4555, 1343.2213, 1.9790, 12.3258, 0.3103, 20.5235
56913, 28.4560, 1328.4575, 2.0181, 12.1720, 0.4385, 20.5239
56914, 28.4565, 1359.6886, 2.0083, 12.1578, 0.3022, 20.5237
56915, 28.4570, 1376.1559, 1.8520, 11.6746, 0.3449, 20.5243
56916, 28.4575, 1393.1911, 2.0327, 11.3087, 0.3164, 20.5245
56917, 28.4580, 1398.3016, 1.9253, 11.0923, 0.2269, 20.5236
56918, 28.4585, 1398.8694, 1.9741, 10.5281, 0.3001, 20.5232
56919, 28.4590, 1385.2413, 2.0181, 10.4181, 0.2065, 20.5232
56920, 28.4595, 1368.2062, 1.9692, 10.2002, 0.1658, 20.5226
56921, 28.4600, 1344.3570, 2.0254, 9.8065, 0.1923, 20.5218
56922, 28.4605, 1326.1861, 1.8642, 9.6321, 0.1312, 20.5218
56923, 28.4610, 1355.7137, 1.9717, 9.3829, 0.1536, 20.5218
56924, 28.4615, 1369.3418, 2.0669, 9.2896, 0.1414, 20.5216
56925, 28.4620, 1380.1308, 1.9155, 9.5739, 0.1109, 20.5216
56926, 28.4625, 1379.5629, 1.9619, 9.9516, 0.1719, 20.5219
56927, 28.4630, 1376.7237, 2.0571, 10.5608, 0.2411, 20.5217
56928, 28.4635, 1369.9097, 1.9497, 11.3229, 0.2940, 20.5216
56929, 28.4640, 1350.6032, 1.9814, 11.9604, 0.3713, 20.5216
56930, 28.4645, 1327.8897, 1.8545, 12.2443, 0.3836, 20.5217
56931, 28.4650, 1304.6083, 1.9155, 12.2403, 0.3815, 20.5224
56932, 28.4655, 1330.7288, 2.0034, 12.2057, 0.3998, 20.5233
56933, 28.4660, 1349.4675, 1.9180, 12.2623, 0.3632, 20.5229
56934, 28.4665, 1361.9600, 1.8887, 11.9428, 0.3754, 20.5226
56935, 28.4670, 1367.6383, 1.9912, 11.5662, 0.3347, 20.5226
56936, 28.4675, 1359.6886, 1.9448, 11.3947, 0.2554, 20.5223
56937, 28.4680, 1354.5781, 1.9375, 10.9521, 0.2696, 20.5215
56938, 28.4685, 1333.5680, 1.8252, 10.6018, 0.2493, 20.5209
56939, 28.4690, 1304.0405, 1.9253, 10.3492, 0.2004, 20.5207
56940, 28.4695, 1327.8897, 1.9839, 10.0405, 0.1984, 20.5207
56941, 28.4700, 1345.4926, 1.8691, 9.8534, 0.1373, 20.5209
56942, 28.4705, 1367.6383, 1.9009, 9.5046, 0.1740, 20.5209
56943, 28.4710, 1375.5881, 2.0034, 9.2755, 0.1638, 20.5209
56944, 28.4715, 1381.2664, 1.9228, 9.3536, 0.0987, 20.5206
56945, 28.4720, 1371.0454, 1.9985, 9.5300, 0.1211, 20.5203
56946, 28.4725, 1356.2816, 1.8374, 9.9731, 0.1699, 20.5197
56947, 28.4730, 1338.6786, 1.9253, 10.5749, 0.2452, 20.5194
56948, 28.4735, 1314.2615, 2.0498, 11.2394, 0.3266, 20.5185
56949, 28.4740, 1350.6032, 1.9106, 12.0527, 0.3368, 20.5187
56950, 28.4745, 1367.0705, 1.9058, 12.2350, 0.3754, 20.5190
56951, 28.4750, 1379.5629, 2.0693, 12.1837, 0.4181, 20.5190
56952, 28.4755, 1386.9448, 1.8301, 12.3034, 0.3449, 20.5186
56953, 28.4760, 1388.0805, 1.9741, 12.2110, 0.4059, 20.5186
56954, 28.4765, 1385.8092, 1.8887, 12.0298, 0.3347, 20.5186
56955, 28.4770, 1368.2062, 1.9595, 11.5208, 0.3673, 20.5188
56956, 28.4775, 1348.8997, 1.6762, 11.1290, 0.3551, 20.5191
56957, 28.4780, 1324.4826, 1.9619, 10.9892, 0.2493, 20.5200
56958, 28.4785, 1358.5529, 1.9619, 10.5417, 0.2676, 20.5203
56959, 28.4790, 1381.2664, 1.7446, 10.2110, 0.2574, 20.5207
56960, 28.4795, 1393.7589, 1.9766, 10.0835, 0.1679, 20.5209
56961, 28.4800, 1400.0051, 2.0010, 9.6951, 0.2004, 20.5214
56962, 28.4805, 1393.1911, 1.8325, 9.5324, 0.1455, 20.5217
56963, 28.4810, 1384.6735, 1.8349, 9.3189, 0.1435, 20.5220
56964, 28.4815, 1369.3418, 2.0400, 9.1665, 0.1699, 20.5215
56965, 28.4820, 1346.6283, 1.9058, 9.4655, 0.1272, 20.5211
56966, 28.4825, 1322.7791, 1.9351, 9.7586, 0.2269, 20.5215
56967, 28.4830, 1343.2213, 1.6958, 10.4489, 0.2655, 20.5221
56968, 28.4835, 1364.2313, 1.9424, 11.3458, 0.2696, 20.5219
56969, 28.4840, 1374.4524, 1.9985, 11.8579, 0.4039, 20.5222
56970, 28.4845, 1382.9700, 1.7959, 12.2369, 0.3632, 20.5219
56971, 28.4850, 1382.4021, 1.9204, 12.2623, 0.3632, 20.5224
56972, 28.4855, 1371.0454, 1.9912, 12.1837, 0.4446, 20.5222
56973, 28.4860, 1355.1459, 1.9009, 12.2545, 0.3856, 20.5224
56974, 28.4865, 1327.8897, 1.8594, 11.9282, 0.3876, 20.5219
56975, 28.4870, 1305.7440, 2.0010, 11.4778, 0.3713, 20.5218
56976, 28.4875, 1335.2716, 1.9351, 11.3268, 0.2696, 20.5211
56977, 28.4880, 1354.5781, 1.9448, 10.7792, 0.3184, 20.5206
56978, 28.4885, 1364.7991, 1.8301, 10.5559, 0.2452, 20.5215
56979, 28.4890, 1364.2313, 1.7788, 10.2877, 0.2147, 20.5213
56980, 28.4895, 1361.9600, 1.9839, 9.8930, 0.2208, 20.5209
56981, 28.4900, 1348.8997, 1.9131, 9.7474, 0.1516, 20.5214
56982, 28.4905, 1331.2967, 1.8716, 9.4235, 0.1780, 20.5208
56983, 28.4910, 1306.3118, 1.9888, 9.2496, 0.1536, 20.5205
56984, 28.4915, 1323.9148, 1.9180, 9.2637, 0.1048, 20.5205
56985, 28.4920, 1351.7389, 1.9790, 9.3634, 0.1699, 20.5206
56986, 28.4925, 1361.3921, 1.7104, 9.8319, 0.1923, 20.5210
56987, 28.4930, 1370.4775, 1.8423, 10.5730, 0.2309, 20.5208
56988, 28.4935, 1373.8846, 2.0376, 11.1597, 0.3612, 20.5209
56989, 28.4940, 1375.0202, 1.8887, 12.0347, 0.3306, 20.5203
56990, 28.4945, 1367.6383, 1.9497, 12.1134, 0.4873, 20.5201
56991, 28.4950, 1346.0605, 2.0620, 12.1881, 0.4039, 20.5207
56992, 28.4955, 1319.9399, 1.9082, 12.3209, 0.3144, 20.5211
56993, 28.4960, 1343.2213, 1.9839, 12.1940, 0.4202, 20.5207
56994, 28.4965, 1371.6132, 1.8716, 12.0137, 0.3429, 20.5203
56995, 28.4970, 1387.5127, 1.7959, 11.7791, 0.2737, 20.5204
56996, 28.4975, 1394.3267, 2.0230, 11.1788, 0.3347, 20.5201
56997, 28.4980, 1395.4624, 1.9302, 11.1309, 0.2106, 20.5203
56998, 28.4985, 1382.4021, 1.9009, 10.5940, 0.2716, 20.5210
56999, 28.4990, 1370.4775, 2.0596, 10.3737, 0.2065, 20.5203
57000, 28.4995, 1349.4675, 1.9839, 10.2315, 0.1292, 20.5204
57001, 28.5000, 1326.7540, 1.9863, 9.7430, 0.2187, 20.5207
57002, 28.5005, 1357.9851, 2.0425, 9.6658, 0.1190, 20.5200
57003, 28.5010, 1373.3167, 1.9937, 9.4655, 0.1007, 20.5201
57004, 28.5015, 1387.5127, 2.0156, 9.3170, 0.1292, 20.5204
57005, 28.5020, 1393.1911, 1.7666, 9.5744, 0.1211, 20.5202
57006, 28.5025, 1397.1659, 1.9155, 9.8988, 0.2106, 20.5196
57007, 28.5030, 1386.9448, 1.8862, 10.6091, 0.2167, 20.5196
57008, 28.5035, 1368.2062, 1.9326, 11.4025, 0.2594, 20.5203
57009, 28.5040, 1346.6283, 1.9790, 11.9409, 0.3876, 20.5203
57010, 28.5045, 1317.6686, 1.3515, 12.2985, 0.3490, 20.5200
57011, 28.5050, 1350.6032, 1.9228, 12.2150, 0.4080, 20.5199
57012, 28.5055, 1368.2062, 2.0278, 12.2052, 0.4161, 20.5193
57013, 28.5060, 1380.6986, 1.7861, 12.2721, 0.3551, 20.5197
57014, 28.5065, 1384.1056, 1.8642, 11.9863, 0.3551, 20.5203
57015, 28.5070, 1380.1308, 1.9863, 11.4768, 0.3774, 20.5201
57016, 28.5075, 1374.4524, 1.8911, 11.3444, 0.2655, 20.5194
57017, 28.5080, 1357.9851, 1.9253, 10.9057, 0.2818, 20.5191
57018, 28.5085, 1337.5429, 1.9033, 10.5828, 0.2493, 20.5196
57019, 28.5090, 1302.9048, 1.9448, 10.2867, 0.2208, 20.5194
57020, 28.5095, 1326.7540, 1.9692, 9.9960, 0.1984, 20.5197
57021, 28.5100, 1346.6283, 1.8887, 9.7899, 0.1638, 20.5193
57022, 28.5105, 1359.1208, 1.8423, 9.5173, 0.1740, 20.5191
57023, 28.5110, 1367.6383, 1.9961, 9.2701, 0.1577, 20.5191
57024, 28.5115, 1360.8243, 1.9448, 9.3331, 0.0946, 20.5198
57025, 28.5120, 1353.4424, 1.9326, 9.5217, 0.1333, 20.5197
57026, 28.5125, 1336.4072, 1.7251, 9.8944, 0.1984, 20.5196
57027, 28.5130, 1300.0656, 1.9570, 10.6560, 0.2147, 20.5187
57028, 28.5135, 1298.9299, 2.0010, 11.3893, 0.2757, 20.5191
57029, 28.5140, 1340.9499, 1.8691, 12.0190, 0.3490, 20.5187
57030, 28.5145, 1364.7991, 1.9082, 12.2330, 0.3876, 20.5183
57031, 28.5150, 1375.5881, 2.0474, 12.1656, 0.4385, 20.5177
57032, 28.5155, 1381.2664, 1.9253, 12.2423, 0.3693, 20.5181
57033, 28.5160, 1373.8846, 1.9570, 12.2355, 0.3591, 20.5177
57034, 28.5165, 1360.2564, 1.8203, 11.9463, 0.3673, 20.5180
57035, 28.5170, 1346.0605, 1.9473, 11.6639, 0.3062, 20.5187
57036, 28.5175, 1322.7791, 2.0547, 11.2125, 0.3225, 20.5188
57037, 28.5180, 1346.6283, 1.8984, 10.9653, 0.2533, 20.5184
57038, 28.5185, 1366.5027, 1.9473, 10.6355, 0.2370, 20.5184
57039, 28.5190, 1380.1308, 2.0230, 10.2677, 0.2472, 20.5186
57040, 28.5195, 1388.6483, 1.9570, 10.1328, 0.1638, 20.5187
57041, 28.5200, 1389.2162, 1.9912, 9.7386, 0.1801, 20.5191
57042, 28.5205, 1386.9448, 1.7397, 9.5178, 0.1577, 20.5191
57043, 28.5210, 1372.7489, 2.0107, 9.3150, 0.1414, 20.5186
57044, 28.5215, 1350.0353, 2.0010, 9.1699, 0.1618, 20.5186
57045, 28.5220, 1321.6434, 1.9253, 9.4836, 0.1333, 20.5190
57046, 28.5225, 1352.3067, 1.9644, 9.8705, 0.2025, 20.5188
57047, 28.5230, 1375.0202, 1.9961, 10.4499, 0.2859, 20.5188
57048, 28.5235, 1389.7840, 1.9424, 11.4064, 0.2615, 20.5188
57049, 28.5240, 1396.5981, 1.9399, 11.8266, 0.4141, 20.5194
57050, 28.5245, 1393.1911, 1.7788, 12.2511, 0.3937, 20.5193
57051, 28.5250, 1386.9448, 1.8105, 12.2599, 0.3652, 20.5190
57052, 28.5255, 1375.5881, 1.9985, 12.1598, 0.4487, 20.5190
57053, 28.5260, 1354.0102, 1.8447, 12.2740, 0.3693, 20.5198
57054, 28.5265, 1317.1007, 1.9204, 11.7880, 0.4304, 20.5194
57055, 28.5270, 1344.3570, 2.0254, 11.4450, 0.3774, 20.5185
57056, 28.5275, 1365.3670, 1.8862, 11.2872, 0.2655, 20.5194
57057, 28.5280, 1378.4273, 1.9375, 10.8163, 0.2981, 20.5194
57058, 28.5285, 1386.3770, 1.5273, 10.5539, 0.2309, 20.5187
57059, 28.5290, 1386.3770, 1.9082, 10.3644, 0.1719, 20.5181
57060, 28.5295, 1373.8846, 1.9644, 9.9120, 0.2208, 20.5179
57061, 28.5300, 1358.5529, 1.8594, 9.6917, 0.1821, 20.5179
57062, 28.5305, 1334.7037, 1.8691, 9.4797, 0.1577, 20.5182
57063, 28.5310, 1305.7440, 1.9839, 9.1880, 0.1679, 20.5185
57064, 28.5315, 1330.7288, 1.9277, 9.2818, 0.1109, 20.5182
57065, 28.5320, 1347.1962, 1.9302, 9.3585, 0.1740, 20.5185
57066, 28.5325, 1359.1208, 1.7788, 9.8436, 0.1984, 20.5185
57067, 28.5330, 1360.2564, 1.8276, 10.6052, 0.2147, 20.5178
57068, 28.5335, 1359.6886, 1.9961, 11.1744, 0.3490, 20.5174
57069, 28.5340, 1351.7389, 1.9351, 11.9927, 0.3551, 20.5172
57070, 28.5345, 1333.5680, 1.8594, 12.2032, 0.4019, 20.5174
57071, 28.5350, 1313.1259, 2.0083, 12.1910, 0.4385, 20.5177
57072, 28.5355, 1319.3721, 1.9277, 12.2960, 0.3510, 20.5181
57073, 28.5360, 1348.8997, 1.9668, 12.1866, 0.4263, 20.5184
57074, 28.5365, 1363.0956, 1.8276, 11.8398, 0.3978, 20.5184
57075, 28.5370, 1372.7489, 1.9595, 11.7039, 0.2940, 20.5175
57076, 28.5375, 1379.5629, 2.0376, 11.1290, 0.3551, 20.5173
57077, 28.5380, 1378.9951, 1.8740, 10.9081, 0.2533, 20.5171
57078, 28.5385, 1372.1810, 1.8984, 10.4758, 0.2696, 20.5168
57079, 28.5390, 1352.8745, 2.0742, 10.1719, 0.2370, 20.5161
57080, 28.5395, 1327.3218, 1.9180, 10.1367, 0.1394, 20.5152
57081, 28.5400, 1343.2213, 1.9375, 9.7225, 0.1882, 20.5152
57082, 28.5405, 1366.5027, 2.0400, 9.4767, 0.1496, 20.5157
57083, 28.5410, 1384.6735, 1.6762, 9.4391, 0.0804, 20.5162
57084, 28.5415, 1393.1911, 2.0083, 9.2115, 0.1536, 20.5162
57085, 28.5420, 1393.7589, 1.8398, 9.5344, 0.1068, 20.5162
57086, 28.5425, 1381.2664, 1.8252, 9.9594, 0.1760, 20.5164
57087, 28.5430, 1371.0454, 2.0523, 10.5535, 0.2472, 20.5161
57088, 28.5435, 1354.0102, 1.9473, 11.4924, 0.2269, 20.5161
57089, 28.5440, 1327.8897, 1.9302, 11.9140, 0.4100, 20.5159
57090, 28.5445, 1351.7389, 2.0156, 12.2745, 0.3530, 20.5158
57091, 28.5450, 1369.3418, 1.9717, 12.3087, 0.3245, 20.5161
57092, 28.5455, 1387.5127, 1.9644, 12.2399, 0.3978, 20.5165
57093, 28.5460, 1395.4624, 1.9619, 12.3156, 0.3347, 20.5165
57094, 28.5465, 1400.5729, 1.7959, 11.9912, 0.3774, 20.5166
57095, 28.5470, 1394.3267, 2.0278, 11.6429, 0.3184, 20.5159
57096, 28.5475, 1376.7237, 1.8789, 11.3893, 0.2493, 20.5151
57097, 28.5480, 1355.1459, 1.8984, 10.8398, 0.3103, 20.5151
57098, 28.5485, 1314.8294, 2.0156, 10.7210, 0.2187, 20.5149
57099, 28.5490, 1346.6283, 1.9082, 10.3834, 0.1984, 20.5139
57100, 28.5495, 1368.7740, 1.9912, 10.0258, 0.2106, 20.5139
57101, 28.5500, 1380.1308, 1.9839, 9.8363, 0.1516, 20.5144
57102, 28.5505, 1384.1056, 1.8642, 9.5769, 0.1455, 20.5144
57103, 28.5510, 1381.2664, 2.0230, 9.3282, 0.1516, 20.5145
57104, 28.5515, 1376.1559, 1.8984, 9.3756, 0.1068, 20.5146
57105, 28.5520, 1360.2564, 1.9106, 9.5021, 0.1496, 20.5148
57106, 28.5525, 1338.1107, 1.9351, 9.9135, 0.1984, 20.5152
57107, 28.5530, 1301.7691, 1.9546, 10.5974, 0.2370, 20.5156
57108, 28.5535, 1320.5078, 1.9717, 11.3180, 0.2981, 20.5153
57109, 28.5540, 1343.2213, 1.8838, 12.0029, 0.3571, 20.5159
57110, 28.5545, 1355.1459, 1.9155, 12.2281, 0.3917, 20.5160
57111, 28.5550, 1365.9348, 2.0278, 12.2179, 0.4161, 20.5156
57112, 28.5555, 1363.6635, 1.9570, 12.2662, 0.3388, 20.5155
57113, 28.5560, 1355.1459, 1.9766, 12.2672, 0.3591, 20.5156
57114, 28.5565, 1343.2213, 2.0547, 11.9385, 0.3897, 20.5152
57115, 28.5570, 1319.9399, 1.9619, 11.7064, 0.2920, 20.5153
57116, 28.5575, 1304.6083, 2.0156, 11.3698, 0.2655, 20.5150
57117, 28.5580, 1340.3821, 1.8227, 10.9599, 0.2737, 20.5144
57118, 28.5585, 1361.9600, 1.9473, 10.6585, 0.2391, 20.5149
57119, 28.5590, 1375.5881, 2.0425, 10.2281, 0.2696, 20.5150
57120, 28.5595, 1384.1056, 1.9277, 10.0503, 0.1902, 20.5156
57121, 28.5600, 1381.2664, 1.9644, 9.8153, 0.1638, 20.5163
57122, 28.5605, 1364.7991, 1.7397, 9.4880, 0.1719, 20.5159
57123, 28.5610, 1349.4675, 1.9424, 9.3727, 0.1251, 20.5152
57124, 28.5615, 1323.3470, 1.9814, 9.2618, 0.1435, 20.5150
57125, 28.5620, 1339.2464, 1.8691, 9.5026, 0.1333, 20.5153
57126, 28.5625, 1364.2313, 1.9644, 10.0058, 0.1638, 20.5155
57127, 28.5630, 1376.7237, 2.0010, 10.5564, 0.2554, 20.5158
57128, 28.5635, 1384.1056, 1.9277, 11.3937, 0.2615, 20.5158
57129, 28.5640, 1384.6735, 1.9302, 11.9297, 0.3917, 20.5158
57130, 28.5645, 1385.2413, 1.6909, 12.2027, 0.4181, 20.5160
57131, 28.5650, 1375.0202, 1.9180, 12.2062, 0.4100, 20.5162
57132, 28.5655, 1355.7137, 1.9448, 12.1905, 0.4283, 20.5159
57133, 28.5660, 1328.4575, 1.8642, 12.2574, 0.3673, 20.5153
57134, 28.5665, 1320.5078, 1.9106, 11.9072, 0.3734, 20.5153
57135, 28.5670, 1374.4524, 1.9766, 11.5203, 0.3571, 20.5153
57136, 28.5675, 1390.3519, 1.8862, 11.2906, 0.2574, 20.5151
57137, 28.5680, 1401.1408, 1.8887, 10.7298, 0.3225, 20.5153
57138, 28.5685, 1398.8694, 1.7177, 10.4582, 0.2737, 20.5153
57139, 28.5690, 1389.2162, 1.8203, 10.3536, 0.1862, 20.5155
57140, 28.5695, 1377.8594, 1.9668, 9.8954, 0.2187, 20.5159
57141, 28.5700, 1356.2816, 1.7861, 9.7161, 0.1618, 20.5155
57142, 28.5705, 1324.4826, 1.9326, 9.4435, 0.1719, 20.5150
57143, 28.5710, 1340.9499, 2.0083, 9.1621, 0.1841, 20.5155
57144, 28.5715, 1359.6886, 1.8691, 9.2613, 0.1068, 20.5159
57145, 28.5720, 1373.3167, 1.9131, 9.3419, 0.1719, 20.5155
57146, 28.5725, 1380.1308, 2.0523, 9.8539, 0.2004, 20.5155
57147, 28.5730, 1384.6735, 1.9326, 10.7083, 0.1923, 20.5153
57148, 28.5735, 1375.0202, 1.9546, 11.2496, 0.3286, 20.5149
57149, 28.5740, 1360.2564, 1.8594, 11.9194, 0.3897, 20.5145
57150, 28.5745, 1336.4072, 1.9619, 12.2208, 0.3978, 20.5149
57151, 28.5750, 1302.3369, 2.0132, 12.1515, 0.4344, 20.5149
57152, 28.5755, 1326.7540, 1.9302, 12.2301, 0.3795, 20.5153
57153, 28.5760, 1347.1962, 1.9595, 12.1524, 0.4548, 20.5153
57154, 28.5765, 1362.5278, 2.0474, 11.8285, 0.4019, 20.5149
57155, 28.5770, 1365.9348, 1.8960, 11.6473, 0.3042, 20.5150
57156, 28.5775, 1364.7991, 1.9912, 11.1006, 0.3469, 20.5150
57157, 28.5780, 1356.2816, 1.8960, 10.8480, 0.2716, 20.5159
57158, 28.5785, 1338.1107, 1.8032, 10.5754, 0.2289, 20.5162
57159, 28.5790, 1318.8042, 2.0254, 10.1919, 0.2309, 20.5158
57160, 28.5795, 1304.6083, 1.8935, 10.0151, 0.1719, 20.5155
57161, 28.5800, 1344.9248, 1.9399, 9.6722, 0.1984, 20.5155
57162, 28.5805, 1362.5278, 2.0620, 9.4123, 0.1821, 20.5163
57163, 28.5810, 1371.0454, 1.9448, 9.3600, 0.0987, 20.5166
57164, 28.5815, 1375.5881, 2.0083, 9.1416, 0.1536, 20.5163
57165, 28.5820, 1375.5881, 1.8887, 9.4020, 0.1536, 20.5168
57166, 28.5825, 1371.6132, 1.8374, 9.8856, 0.2004, 20.5176
57167, 28.5830, 1353.4424, 2.0474, 10.4455, 0.2737, 20.5176
57168, 28.5835, 1327.3218, 1.8569, 11.4069, 0.2452, 20.5180
57169, 28.5840, 1315.9651, 1.8935, 12.0132, 0.3856, 20.5176
57170, 28.5845, 1361.3921, 2.0205, 12.2364, 0.4059, 20.5172
57171, 28.5850, 1382.9700, 1.9228, 12.3175, 0.2961, 20.5169
57172, 28.5855, 1391.4875, 1.9375, 12.1793, 0.4324, 20.5169
57173, 28.5860, 1394.8946, 1.9863, 12.3156, 0.3347, 20.5171
57174, 28.5865, 1386.3770, 1.8716, 12.1060, 0.3347, 20.5166
57175, 28.5870, 1375.5881, 1.9424, 11.5213, 0.3774, 20.5163
57176, 28.5875, 1360.8243, 1.8935, 11.4499, 0.2411, 20.5157
57177, 28.5880, 1335.2716, 1.8349, 11.0122, 0.2777, 20.5163
57178, 28.5885, 1352.8745, 2.0205, 10.6370, 0.2411, 20.5168
57179, 28.5890, 1368.7740, 1.9424, 10.5065, 0.1699, 20.5165
57180, 28.5895, 1386.9448, 1.9131, 10.0991, 0.2025, 20.5167
57181, 28.5900, 1395.4624, 1.9766, 9.8881, 0.1455, 20.5172
57182, 28.5905, 1399.4373, 1.9326, 9.6287, 0.1394, 20.5176
57183, 28.5910, 1394.3267, 1.9961, 9.3082, 0.1577, 20.5180
57184, 28.5915, 1376.7237, 1.8227, 9.3814, 0.0967, 20.5177
57185, 28.5920, 1356.2816, 1.9277, 9.4611, 0.1679, 20.5177
57186, 28.5925, 1317.6686, 2.0596, 9.9872, 0.1740, 20.5182
57187, 28.5930, 1338.6786, 1.9375, 10.6868, 0.2208, 20.5177
57188, 28.5935, 1363.6635, 1.9888, 11.3053, 0.3245, 20.5179
57189, 28.5940, 1375.5881, 2.0474, 12.0972, 0.3368, 20.5185
57190, 28.5945, 1382.4021, 1.9497, 12.1954, 0.3978, 20.5185
57191, 28.5950, 1379.5629, 2.0278, 12.1710, 0.4181, 20.5178
57192, 28.5955, 1377.2916, 1.9033, 12.2716, 0.3713, 20.5180
57193, 28.5960, 1365.3670, 1.8838, 12.2257, 0.3937, 20.5178
57194, 28.5965, 1344.3570, 1.8227, 11.8222, 0.4019, 20.5170
57195, 28.5970, 1314.8294, 1.9570, 11.5974, 0.3245, 20.5162
57196, 28.5975, 1318.2364, 1.9668, 11.2506, 0.2961, 20.5162
57197, 28.5980, 1343.2213, 1.8471, 10.9091, 0.2737, 20.5162
57198, 28.5985, 1357.4172, 1.9644, 10.5828, 0.2493, 20.5162
57199, 28.5990, 1367.0705, 2.0205, 10.2579, 0.2289, 20.5162
57200, 28.5995, 1365.9348, 1.9570, 10.0664, 0.1557, 20.5165
57201, 28.6000, 1356.8494, 1.9814, 9.7913, 0.1679, 20.5160
57202, 28.6005, 1345.4926, 2.0156, 9.5134, 0.1719, 20.5165
57203, 28.6010, 1322.2113, 1.9448, 9.3707, 0.1109, 20.5166
57204, 28.6015, 1301.7691, 1.9741, 9.3209, 0.1048, 20.5173
57205, 28.6020, 1333.5680, 1.7861, 9.4464, 0.1536, 20.5175
57206, 28.6025, 1357.4172, 1.9521, 10.0273, 0.1618, 20.5172
57207, 28.6030, 1373.3167, 2.0254, 10.5276, 0.2635, 20.5168
57208, 28.6035, 1378.4273, 1.8691, 11.3126, 0.2920, 20.5168
57209, 28.6040, 1376.7237, 1.9644, 12.0034, 0.3673, 20.5172
57210, 28.6045, 1364.7991, 1.8227, 12.2086, 0.4080, 20.5173
57211, 28.6050, 1351.1710, 1.9058, 12.2765, 0.3673, 20.5167
57212, 28.6055, 1331.2967, 1.9058, 12.2110, 0.4059, 20.5162
57213, 28.6060, 1340.9499, 1.7934, 12.2027, 0.3917, 20.5160
57214, 28.6065, 1360.8243, 1.9131, 12.0635, 0.3225, 20.5162
57215, 28.6070, 1376.1559, 1.9448, 11.6136, 0.3429, 20.5161
57216, 28.6075, 1386.9448, 1.8642, 11.3419, 0.2676, 20.5164
57217, 28.6080, 1389.7840, 1.8642, 10.8808, 0.2920, 20.5164
57218, 28.6085, 1390.3519, 1.9741, 10.4680, 0.2920, 20.5155
57219, 28.6090, 1380.1308, 1.9155, 10.3541, 0.1964, 20.5154
57220, 28.6095, 1359.6886, 1.9204, 10.0381, 0.2004, 20.5161
57221, 28.6100, 1333.0002, 1.8301, 9.7283, 0.1780, 20.5159
57222, 28.6105, 1320.5078, 1.9497, 9.5051, 0.1577, 20.5151
57223, 28.6110, 1371.0454, 1.9692, 9.2862, 0.1496, 20.5151
57224, 28.6115, 1386.9448, 1.8740, 9.2955, 0.1048, 20.5152
57225, 28.6120, 1396.0302, 1.9399, 9.3932, 0.1821, 20.5154
57226, 28.6125, 1396.5981, 1.6762, 9.8475, 0.2269, 20.5144
57227, 28.6130, 1386.9448, 1.9131, 10.6604, 0.2004, 20.5145
57228, 28.6135, 1377.2916, 1.9570, 11.1988, 0.3551, 20.5150
57229, 28.6140, 1359.1208, 1.4687, 11.9590, 0.3673, 20.5158
57230, 28.6145, 1319.9399, 1.9497, 12.2355, 0.3856, 20.5152
57231, 28.6150, 1336.4072, 2.0303, 12.1739, 0.4527, 20.5145
